ID,modes,localidad,Sexo,T1_Q15
ID15490650722061,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490650902089,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490660060093,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490660120097,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490660180098,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15490660240099,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15490660300103,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490850211060,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490860150224,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490870092302,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490870122306,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490870272309,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15490870302310,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520030032175,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520030092174,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520030442177,Public transport,Ciudad Bolivar,Hombres,Otros
ID15520040032486,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15520040062492,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15520040092487,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520040242488,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520040302493,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520050121081,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520050181084,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520050241083,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15520050271085,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520060031086,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520060151089,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520060211090,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15520060331088,Public-Private,Ciudad Bolivar,Mujeres,Trabajando
ID15520220032496,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15520220061092,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520220241095,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15520450031485,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520450092469,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15520450151481,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520450271480,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15520450391482,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520530060189,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520530121098,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520530150187,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520530240188,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520550241061,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520590062052,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520590090186,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520590242048,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520590392056,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520590602049,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15520610152316,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520610272321,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520610302317,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520610332318,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520620032314,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520620062319,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520620182315,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520620512322,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520680022163,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520680032156,Public-Private,Ciudad Bolivar,Hombres,Oficios del hogar
ID15520680332152,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520680422166,Public-Private,Ciudad Bolivar,Mujeres,No está trabajando
ID15520720512155,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520720812184,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520720872171,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520721082164,TransMicable,Ciudad Bolivar,Hombres,No está trabajando
ID15520721412170,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520730092161,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520730272169,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520730362162,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15520730422168,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520730752165,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520810032495,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520810181091,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15520810331093,888,Ciudad Bolivar,Hombres,No está trabajando
ID15520810392497,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520810572498,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520840122181,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520840212167,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520840422185,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520840482160,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520850062178,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520850362179,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520850452176,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520850932180,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520860032491,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520860062485,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520860122489,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520860152490,Active Transport,Ciudad Bolivar,Mujeres,Otros
ID15520860422494,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520930182468,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520930212477,Public-Informal,Ciudad Bolivar,Hombres,Trabajando
ID15520930241492,TransMicable,Ciudad Bolivar,Mujeres,Estudiando
ID15520930452472,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520930632478,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520940032476,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520940092471,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15520940122467,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520940752473,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520950061483,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520950182470,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520950332475,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15520950451490,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520950511491,Public-Informal,Ciudad Bolivar,Hombres,Trabajando
ID15520960151484,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15520960181486,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15520960331487,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15520960391488,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15520960481489,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530020091410,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530020121413,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15530020151415,Active Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15530020181412,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530020211411,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530030092394,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530030362396,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530030452397,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530030692395,Public-Private,Ciudad Bolivar,Hombres,No está trabajando
ID15530030782398,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530050060173,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530050150175,Public-Informal,Ciudad Bolivar,Hombres,Trabajando
ID15530060302393,Public transport,Ciudad Bolivar,Hombres,Otros
ID15530060362390,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530060392389,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530060422391,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530080061406,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530080181407,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15530080211409,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530080271408,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530080361414,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530130091396,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530130121397,888,Ciudad Bolivar,Mujeres,Trabajando
ID15530130151398,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530140302094,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530140362102,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530140482092,TransMicable,Ciudad Bolivar,Mujeres,Otros
ID15530140812091,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15530140932106,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530150272386,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530150482388,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530150722387,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530150752385,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15530160060168,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530160090172,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530170031401,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530170301405,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530170451403,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530200300166,Informal transport,Ciudad Bolivar,Hombres,Trabajando
ID15530250032400,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530250061418,Active Transport,Ciudad Bolivar,Mujeres,Estudiando
ID15530250121416,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530250301417,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530270152380,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15530270302379,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15530270392382,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15530270422384,Public-Private,Ciudad Bolivar,Mujeres,Trabajando
ID15530390151420,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530390181421,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530550061391,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15530550151392,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15530550181393,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15530550211394,TransMicable,Ciudad Bolivar,Mujeres,Estudiando
ID15530590031101,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530600031100,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530600120190,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15530660062093,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15530660242097,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530660482104,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15530660752105,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15530670242100,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15530670362103,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15530670392098,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15530670482096,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15530780031387,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530780061386,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530780181388,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530780241389,Public-Private,Ciudad Bolivar,Mujeres,Trabajando
ID15530780361390,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530790212371,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530790272374,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15530790512370,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15530790572372,Public transport,Ciudad Bolivar,Hombres,Otros
ID15530790602373,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15570060032438,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15570060241454,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15570930302443,Public-Private,Ciudad Bolivar,Mujeres,Trabajando
ID15570950212436,Public-Private,Ciudad Bolivar,Mujeres,Trabajando
ID15570950482441,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15570960151457,Active Transport,Ciudad Bolivar,Hombres,Estudiando
ID15580200032082,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580200091369,Public transport,Ciudad Bolivar,Hombres,Otros
ID15580200150142,Informal transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15580200242083,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15580200270143,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15580380031370,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15580380060139,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15580380271367,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15580450032059,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15580450362069,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580450512073,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15580450572070,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580450602067,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580490062074,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580490182060,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580500060105,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15580500120107,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15580500150104,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15580500330106,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15590030241285,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15590030271288,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590030301291,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590040031284,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590040121283,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15590040181286,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590050150041,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590050270048,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15590050301477,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15590060090040,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590070150043,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15590070180049,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590070330055,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15590080060047,Active Transport,Ciudad Bolivar,Mujeres,Estudiando
ID15590080120046,Active Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15590080150056,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15590080240057,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15600420271373,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15600420361372,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600500421359,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15600500481365,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15600500691364,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600500751363,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15600500841362,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15600520030138,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600520150141,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600520180144,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600520300145,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600520420146,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15600540090133,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600540240134,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15600540390135,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600540450136,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15600540570137,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600550092354,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600550182356,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600550362360,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15600610091159,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600610332349,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600620452350,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15600620482348,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15600630031160,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15600630121162,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15600630181161,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600640242081,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15600640452080,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600640482084,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15600920090147,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600920210152,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600920240150,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600920420148,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600920450149,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600930031376,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600930061377,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15600930391379,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15600930451380,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650060011256,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650060030020,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650060032018,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650060071251,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650230020001,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650230030012,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650230050078,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650230091021,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15650250022007,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650250042016,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650250051017,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15650250071016,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650260032290,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650260272293,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650260512301,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650280031308,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650280091307,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650280151298,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650280241299,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650280271303,Public transport,Ciudad Bolivar,Hombres,Estudiando
ID15650310010014,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650310021004,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650310030019,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650310032008,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650310091001,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650330010011,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650330010021,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650330081252,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650330082010,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650340020009,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650340050002,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650340092002,Informal transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15650360011254,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650360011255,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650360071257,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650360091253,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650360091263,Informal transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650370022001,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650370042027,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650370092004,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650380041022,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650380091012,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650410011053,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650410021011,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650410031010,888,Ciudad Bolivar,Mujeres,No está trabajando
ID15650520052251,888,Ciudad Bolivar,Mujeres,Otros
ID15650520052255,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650520082252,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650520092254,TransMicable,Ciudad Bolivar,Mujeres,No está trabajando
ID15650520092259,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650530010004,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650530020007,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650530050005,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650530080010,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650540031009,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650540071006,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650540081007,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650580051260,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650580051267,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15650580081259,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650580081265,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650580091272,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650730012021,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650730032025,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650730042003,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650730042017,Active Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15650730072022,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650760030034,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15650760060008,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650770012265,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650770032263,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650780042261,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650780072267,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650780082257,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650800052009,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15650800082013,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650800092011,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15650800092028,Active Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15650810011258,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650810021271,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15650810061262,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15650810071261,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15650820071008,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15650820081020,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15700070032284,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15700300181048,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15700300211055,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15700330041036,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700330091025,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700380040022,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15700380040026,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700380060024,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15700380090018,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700410150045,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700410180050,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700410270051,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15700620032014,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15700620062019,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15700620062038,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700660030025,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15700660040013,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15700660050015,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15700670060053,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700670150054,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700670180058,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700670210059,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15700670300060,Private Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15700700021023,Informal transport,Ciudad Bolivar,Hombres,Trabajando
ID15700700031015,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15700700041045,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700700051014,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700730032288,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15700730032289,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
